AREA,PERIMETER,PLS16_,PLS16_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS
2673704.41071,6534.15591,823,14443891,16,M22S,22E,18,-119.63351,36.01511,M,22S,M22S22E18,M22S22E,16M22S22E18
2600609.67068,6451.06338,824,14443893,16,M22S,22E,17,-119.61559,36.01507,M,22S,M22S22E17,M22S22E,16M22S22E17
2513970.25515,6342.41200,825,14443894,16,M22S,17E,17,-120.15498,36.01579,M,22S,M22S17E17,M22S17E,16M22S17E17
1576912.40603,5516.00954,826,14443895,16,M22S,17E,18,-120.17130,36.01211,M,22S,M22S17E18,M22S17E,16M22S17E18
2673350.53941,6538.21735,827,14443901,16,M22S,21E,13,-119.65170,36.01510,M,22S,M22S21E13,M22S21E,16M22S21E13
2566786.30532,6397.64812,828,14443902,16,M22S,17E,13,-120.08318,36.01564,M,22S,M22S17E13,M22S17E,16M22S17E13
2512251.73058,6378.22964,829,14443903,16,M22S,18E,18,-120.06568,36.01540,M,22S,M22S18E18,M22S18E,16M22S18E18
2593020.11420,6434.83001,830,14443906,16,M22S,17E,14,-120.10095,36.01548,M,22S,M22S17E14,M22S17E,16M22S17E14
2510559.90286,6341.41996,831,14443907,16,M22S,21E,14,-119.66946,36.01504,M,22S,M22S21E14,M22S21E,16M22S21E14
2577979.88652,6420.00200,832,14647519,16,M22S,18E,13,-119.97552,36.01545,M,22S,M22S18E13,M22S18E,16M22S18E13
2569673.97241,6418.12646,833,14443909,16,M22S,19E,18,-119.95776,36.01549,M,22S,M22S19E18,M22S19E,16M22S19E18
2671284.63264,6544.26274,834,14443910,16,M22S,18E,15,-120.01143,36.01534,M,22S,M22S18E15,M22S18E,16M22S18E15
2615400.65496,6458.81129,835,14443911,16,M22S,18E,14,-119.99338,36.01537,M,22S,M22S18E14,M22S18E,16M22S18E14
2583942.85080,6428.39765,836,14443912,16,M22S,19E,17,-119.94000,36.01539,M,22S,M22S19E17,M22S19E,16M22S19E17
2569671.23222,6412.23942,837,14443913,16,M22S,21E,15,-119.68695,36.01492,M,22S,M22S21E15,M22S21E,16M22S21E15
2711644.97156,6589.23451,838,14443914,16,M22S,18E,17,-120.04775,36.01517,M,22S,M22S18E17,M22S18E,16M22S18E17
2681614.39711,6536.45364,839,14443915,16,M22S,18E,16,-120.02949,36.01514,M,22S,M22S18E16,M22S18E,16M22S18E16
2598945.79116,6448.88423,840,14443916,16,M22S,19E,16,-119.92220,36.01529,M,22S,M22S19E16,M22S19E,16M22S19E16
2589154.71123,6437.59674,841,14443917,16,M22S,19E,15,-119.90454,36.01516,M,22S,M22S19E15,M22S19E,16M22S19E15
2620601.27673,6475.35943,842,14443919,16,M22S,21E,16,-119.70480,36.01479,M,22S,M22S21E16,M22S21E,16M22S21E16
2719166.46424,6597.85697,843,14443920,16,M22S,19E,14,-119.88657,36.01500,M,22S,M22S19E14,M22S19E,16M22S19E14
2636463.68204,6495.10496,844,14443924,16,M22S,21E,17,-119.72284,36.01471,M,22S,M22S21E17,M22S21E,16M22S21E17
2597977.36931,6447.98900,845,14443925,16,M22S,19E,13,-119.86848,36.01486,M,22S,M22S19E13,M22S19E,16M22S19E13
3012415.05229,6963.53683,846,14443926,16,M22S,21E,18,-119.74220,36.01467,M,22S,M22S21E18,M22S21E,16M22S21E18
2654575.91568,6518.87997,847,14443927,16,M22S,20E,13,-119.76163,36.01463,M,22S,M22S20E13,M22S20E,16M22S20E13
2526563.31378,6358.58491,848,14443929,16,M22S,20E,14,-119.77952,36.01455,M,22S,M22S20E14,M22S20E,16M22S20E14
2564682.85187,6406.31597,849,14443930,16,M22S,20E,15,-119.79721,36.01448,M,22S,M22S20E15,M22S20E,16M22S20E15
2546971.26729,6383.80884,850,14443931,16,M22S,20E,18,-119.85075,36.01454,M,22S,M22S20E18,M22S20E,16M22S20E18
2502970.85072,6328.66066,851,14443935,16,M22S,20E,16,-119.81484,36.01445,M,22S,M22S20E16,M22S20E,16M22S20E16
2639971.66187,6501.41017,852,14443936,16,M22S,20E,17,-119.83273,36.01446,M,22S,M22S20E17,M22S20E,16M22S20E17
53514.73742,1122.27349,853,14444147,16,M22S,16E,13,-120.18243,36.00846,M,22S,M22S16E13,M22S16E,16M22S16E13
2569756.87286,6422.43977,854,14444210,16,M22S,22E,24,-119.54434,36.00082,M,22S,M22S22E24,M22S22E,16M22S22E24
2605947.15677,6460.51947,855,14444214,16,M22S,22E,23,-119.56197,36.00081,M,22S,M22S22E23,M22S22E,16M22S22E23
2530606.56236,6399.64881,856,14444217,16,M22S,17E,20,-120.15499,36.00149,M,22S,M22S17E20,M22S17E,16M22S17E20
2595832.30859,6448.19439,857,14444218,16,M22S,17E,21,-120.13719,36.00152,M,22S,M22S17E21,M22S17E,16M22S17E21
2505616.96864,6385.24573,858,14444220,16,M22S,17E,19,-120.17249,36.00140,M,22S,M22S17E19,M22S17E,16M22S17E19
2601675.23743,6443.75974,859,14444221,16,M22S,17E,22,-120.11908,36.00146,M,22S,M22S17E22,M22S17E,16M22S17E22
2638245.00186,6493.20912,860,14444222,16,M22S,22E,22,-119.58012,36.00071,M,22S,M22S22E22,M22S22E,16M22S22E22
1858464.09926,5732.86224,861,14444223,16,M22S,16E,24,-120.18974,35.99771,M,22S,M22S16E24,M22S16E,16M22S16E24
2504107.39926,6333.43894,862,14444230,16,M22S,22E,21,-119.59805,36.00061,M,22S,M22S22E21,M22S22E,16M22S22E21
2521479.86806,6344.78704,863,14444232,16,M22S,17E,24,-120.08331,36.00128,M,22S,M22S17E24,M22S17E,16M22S17E24
2487488.35463,6333.97246,864,14444233,16,M22S,18E,19,-120.06561,36.00107,M,22S,M22S18E19,M22S18E,16M22S18E19
2548715.21158,6379.82773,865,14444234,16,M22S,22E,20,-119.61568,36.00056,M,22S,M22S22E20,M22S22E,16M22S22E20
2480011.37040,6310.45837,866,14444235,16,M22S,17E,23,-120.10109,36.00124,M,22S,M22S17E23,M22S17E,16M22S17E23
2554699.77756,6412.04611,867,14444238,16,M22S,22E,19,-119.63355,36.00058,M,22S,M22S22E19,M22S22E,16M22S22E19
2496519.54065,6307.31148,868,14444239,16,M22S,21E,23,-119.66930,36.00063,M,22S,M22S21E23,M22S21E,16M22S21E23
2565887.82339,6423.26470,869,14444240,16,M22S,21E,24,-119.65152,36.00063,M,22S,M22S21E24,M22S21E,16M22S21E24
2549193.14011,6387.67601,870,14444241,16,M22S,18E,24,-119.97570,36.00103,M,22S,M22S18E24,M22S18E,16M22S18E24
2540303.91872,6379.16298,871,14444242,16,M22S,19E,19,-119.95785,36.00113,M,22S,M22S19E19,M22S19E,16M22S19E19
2520094.39913,6344.44239,872,14444243,16,M22S,19E,20,-119.94003,36.00105,M,22S,M22S19E20,M22S19E,16M22S19E20
2499152.18588,6326.55315,873,14444244,16,M22S,21E,22,-119.68690,36.00057,M,22S,M22S21E22,M22S21E,16M22S21E22
2563652.00922,6421.94805,874,14444245,16,M22S,18E,23,-119.99358,36.00090,M,22S,M22S18E23,M22S18E,16M22S18E23
2600179.47037,6434.54512,875,14444246,16,M22S,18E,22,-120.01170,36.00089,M,22S,M22S18E22,M22S18E,16M22S18E22
2536336.95826,6365.85556,876,14444247,16,M22S,19E,21,-119.92223,36.00081,M,22S,M22S19E21,M22S19E,16M22S19E21
2518879.19243,6351.42331,877,14444248,16,M22S,21E,21,-119.70466,36.00050,M,22S,M22S21E21,M22S21E,16M22S21E21
2533478.32997,6376.44539,878,14444249,16,M22S,19E,22,-119.90447,36.00072,M,22S,M22S19E22,M22S19E,16M22S19E22
2520305.01462,6360.80275,879,14444252,16,M22S,18E,21,-120.02983,36.00071,M,22S,M22S18E21,M22S18E,16M22S18E21
2548081.47956,6368.66628,880,14444253,16,M22S,18E,20,-120.04781,36.00073,M,22S,M22S18E20,M22S18E,16M22S18E20
34596.55142,3037.02154,881,14444256,16,M22S,23E,19,-119.53553,35.99667,M,22S,M22S23E19,M22S23E,16M22S23E19
2521325.91974,6349.56535,882,14444257,16,M22S,21E,20,-119.72264,36.00043,M,22S,M22S21E20,M22S21E,16M22S21E20
2894317.32147,6843.79619,883,14444258,16,M22S,21E,19,-119.74211,36.00040,M,22S,M22S21E19,M22S21E,16M22S21E19
2520936.28449,6351.30245,884,14444259,16,M22S,19E,23,-119.88663,36.00054,M,22S,M22S19E23,M22S19E,16M22S19E23
2559547.34583,6402.88173,885,14444260,16,M22S,20E,24,-119.76173,36.00028,M,22S,M22S20E24,M22S20E,16M22S20E24
2523234.08076,6349.05590,886,14444261,16,M22S,19E,24,-119.86862,36.00043,M,22S,M22S19E24,M22S19E,16M22S19E24
2476735.33717,6297.06328,887,14444263,16,M22S,20E,22,-119.79738,36.00029,M,22S,M22S20E22,M22S20E,16M22S20E22
2481465.11165,6298.10415,888,14444264,16,M22S,20E,23,-119.77973,36.00027,M,22S,M22S20E23,M22S20E,16M22S20E23
2478945.42735,6304.61779,889,14444265,16,M22S,20E,19,-119.85081,36.00028,M,22S,M22S20E19,M22S20E,16M22S20E19
2445107.22835,6257.75499,890,14444266,16,M22S,20E,21,-119.81490,36.00019,M,22S,M22S20E21,M22S20E,16M22S20E21
2590321.82026,6435.58708,891,14444267,16,M22S,20E,20,-119.83279,36.00021,M,22S,M22S20E20,M22S20E,16M22S20E20
120215.53038,1668.40705,892,14444439,16,M22S,16E,23,-120.20092,35.99449,M,22S,M22S16E23,M22S16E,16M22S16E23
2618878.70177,6473.21515,893,14444539,16,M22S,17E,27,-120.11922,35.98701,M,22S,M22S17E27,M22S17E,16M22S17E27
2586454.53757,6434.88338,894,14444540,16,M22S,17E,26,-120.10135,35.98702,M,22S,M22S17E26,M22S17E,16M22S17E26
2623783.69926,6479.24450,895,14444541,16,M22S,17E,28,-120.13719,35.98698,M,22S,M22S17E28,M22S17E,16M22S17E28
2614310.98934,6469.14891,896,14444542,16,M22S,17E,25,-120.08350,35.98697,M,22S,M22S17E25,M22S17E,16M22S17E25
2614663.64835,6455.36726,897,14444543,16,M22S,18E,30,-120.06557,35.98690,M,22S,M22S18E30,M22S18E,16M22S18E30
2524822.64631,6357.05541,898,14444545,16,M22S,17E,29,-120.15483,35.98695,M,22S,M22S17E29,M22S17E,16M22S17E29
2548292.07883,6386.01972,899,14444546,16,M22S,17E,30,-120.17223,35.98690,M,22S,M22S17E30,M22S17E,16M22S17E30
2598671.31445,6448.22097,900,14444547,16,M22S,16E,25,-120.18989,35.98686,M,22S,M22S16E25,M22S16E,16M22S16E25
2677404.62796,6544.22832,901,14444548,16,M22S,22E,27,-119.58001,35.98620,M,22S,M22S22E27,M22S22E,16M22S22E27
2579724.42200,6428.40279,902,14444549,16,M22S,22E,26,-119.56207,35.98616,M,22S,M22S22E26,M22S22E,16M22S22E26
2064418.40642,5879.73060,903,14444550,16,M22S,16E,26,-120.20789,35.98317,M,22S,M22S16E26,M22S16E,16M22S16E26
2561091.99203,6398.60926,904,14444552,16,M22S,22E,25,-119.54449,35.98608,M,22S,M22S22E25,M22S22E,16M22S22E25
50829.38788,3293.94079,905,14444553,16,M22S,23E,30,-119.53555,35.98608,M,22S,M22S23E30,M22S23E,16M22S23E30
2594978.24017,6442.76275,906,14444556,16,M22S,22E,28,-119.59798,35.98615,M,22S,M22S22E28,M22S22E,16M22S22E28
2593009.67441,6437.04463,907,14444557,16,M22S,22E,29,-119.61568,35.98611,M,22S,M22S22E29,M22S22E,16M22S22E29
2605286.84337,6468.40802,908,14444558,16,M22S,19E,30,-119.95795,35.98674,M,22S,M22S19E30,M22S19E,16M22S19E30
2589488.75709,6437.67847,909,14444559,16,M22S,19E,29,-119.94020,35.98671,M,22S,M22S19E29,M22S19E,16M22S19E29
2651064.50294,6508.26327,910,14444560,16,M22S,21E,25,-119.65148,35.98614,M,22S,M22S21E25,M22S21E,16M22S21E25
2645785.13625,6508.48562,911,14444561,16,M22S,22E,30,-119.63354,35.98613,M,22S,M22S22E30,M22S22E,16M22S22E30
2640675.51817,6472.60073,912,14444562,16,M22S,18E,25,-119.97604,35.98677,M,22S,M22S18E25,M22S18E,16M22S18E25
2629441.83865,6487.01057,913,14444563,16,M22S,21E,26,-119.66930,35.98616,M,22S,M22S21E26,M22S21E,16M22S21E26
2563434.39592,6406.43565,914,14444565,16,M22S,19E,28,-119.92248,35.98656,M,22S,M22S19E28,M22S19E,16M22S19E28
2591446.42366,6433.94780,915,14444567,16,M22S,21E,27,-119.68695,35.98611,M,22S,M22S21E27,M22S21E,16M22S21E27
2631066.56781,6491.29456,916,14444572,16,M22S,21E,28,-119.70470,35.98614,M,22S,M22S21E28,M22S21E,16M22S21E28
2625151.71829,6479.03466,917,14444573,16,M22S,21E,29,-119.72266,35.98616,M,22S,M22S21E29,M22S21E,16M22S21E29
2578031.33046,6439.60478,918,14444574,16,M22S,18E,26,-119.99420,35.98655,M,22S,M22S18E26,M22S18E,16M22S18E26
3088282.01224,7055.86472,919,14444575,16,M22S,21E,30,-119.74220,35.98619,M,22S,M22S21E30,M22S21E,16M22S21E30
2563405.98693,6422.71778,920,14444577,16,M22S,18E,28,-120.02978,35.98645,M,22S,M22S18E28,M22S18E,16M22S18E28
2578337.72881,6424.15240,921,14444578,16,M22S,18E,27,-120.01203,35.98645,M,22S,M22S18E27,M22S18E,16M22S18E27
2643512.54559,6504.29856,922,14444580,16,M22S,20E,25,-119.76186,35.98614,M,22S,M22S20E25,M22S20E,16M22S20E25
2586576.52806,6433.58144,923,14444581,16,M22S,18E,29,-120.04760,35.98643,M,22S,M22S18E29,M22S18E,16M22S18E29
2634957.41389,6493.49613,924,14444582,16,M22S,19E,27,-119.90453,35.98627,M,22S,M22S19E27,M22S19E,16M22S19E27
2563397.36491,6405.04652,925,14444583,16,M22S,19E,26,-119.88668,35.98618,M,22S,M22S19E26,M22S19E,16M22S19E26
2665969.35283,6532.00029,926,14444584,16,M22S,19E,25,-119.86887,35.98610,M,22S,M22S19E25,M22S19E,16M22S19E25
2576953.07488,6422.00132,927,14444585,16,M22S,20E,30,-119.85102,35.98603,M,22S,M22S20E30,M22S20E,16M22S20E30
2606667.24329,6458.46759,928,14444586,16,M22S,20E,26,-119.77990,35.98598,M,22S,M22S20E26,M22S20E,16M22S20E26
2535653.91817,6371.04334,929,14444587,16,M22S,20E,27,-119.79752,35.98595,M,22S,M22S20E27,M22S20E,16M22S20E27
2582488.48679,6428.81349,930,14444588,16,M22S,20E,28,-119.81500,35.98594,M,22S,M22S20E28,M22S20E,16M22S20E28
2690175.10287,6561.73198,931,14444592,16,M22S,20E,29,-119.83302,35.98590,M,22S,M22S20E29,M22S20E,16M22S20E29
161333.95946,1942.36563,932,14444734,16,M22S,16E,27,-120.21921,35.98018,M,22S,M22S16E27,M22S16E,16M22S16E27
2599600.34212,6453.86423,933,14444865,16,M22S,17E,34,-120.11923,35.97247,M,22S,M22S17E34,M22S17E,16M22S17E34
2589514.06503,6432.92398,934,14444866,16,M22S,17E,35,-120.10138,35.97242,M,22S,M22S17E35,M22S17E,16M22S17E35
2597053.77374,6446.17982,935,14444867,16,M22S,17E,33,-120.13717,35.97245,M,22S,M22S17E33,M22S17E,16M22S17E33
2511934.50354,6340.02507,936,14444868,16,M22S,17E,32,-120.15485,35.97243,M,22S,M22S17E32,M22S17E,16M22S17E32
2604432.46883,6454.17206,937,14444869,16,M22S,17E,36,-120.08355,35.97242,M,22S,M22S17E36,M22S17E,16M22S17E36
2511829.34685,6340.38511,938,14444870,16,M22S,17E,31,-120.17227,35.97241,M,22S,M22S17E31,M22S17E,16M22S17E31
2545673.59133,6382.00608,939,14444871,16,M22S,16E,36,-120.18986,35.97239,M,22S,M22S16E36,M22S16E,16M22S16E36
54199.51065,3313.61189,940,14444872,16,M22S,23E,31,-119.53556,35.97151,M,22S,M22S23E31,M22S23E,16M22S23E31
2560656.01599,6396.71006,941,14444873,16,M22S,22E,36,-119.54456,35.97151,M,22S,M22S22E36,M22S22E,16M22S22E36
2624485.10797,6480.63112,942,14444874,16,M22S,16E,35,-120.20788,35.97236,M,22S,M22S16E35,M22S16E,16M22S16E35
2013069.46204,5751.05626,943,14444875,16,M22S,16E,34,-120.22578,35.96875,M,22S,M22S16E34,M22S16E,16M22S16E34
2505797.59045,6332.94739,944,14444878,16,M22S,22E,35,-119.56211,35.97165,M,22S,M22S22E35,M22S22E,16M22S22E35
2602904.93217,6456.91004,945,14444879,16,M22S,18E,31,-120.06557,35.97237,M,22S,M22S18E31,M22S18E,16M22S18E31
2640333.73334,6479.13026,946,14444881,16,M22S,22E,34,-119.57990,35.97155,M,22S,M22S22E34,M22S22E,16M22S22E34
2602740.46298,6452.80409,947,14444882,16,M22S,22E,33,-119.59785,35.97152,M,22S,M22S22E33,M22S22E,16M22S22E33
2624084.06673,6485.49198,948,14444883,16,M22S,18E,36,-119.97621,35.97223,M,22S,M22S18E36,M22S18E,16M22S18E36
2566770.97948,6419.31828,949,14444884,16,M22S,19E,31,-119.95830,35.97221,M,22S,M22S19E31,M22S19E,16M22S19E31
2564854.64648,6423.07157,950,14444885,16,M22S,18E,35,-119.99425,35.97226,M,22S,M22S18E35,M22S18E,16M22S18E35
2608647.00122,6449.99372,951,14444887,16,M22S,19E,32,-119.94048,35.97214,M,22S,M22S19E32,M22S19E,16M22S19E32
2544201.92569,6379.77618,952,14444888,16,M22S,18E,32,-120.04758,35.97224,M,22S,M22S18E32,M22S18E,16M22S18E32
2597531.71771,6455.70905,953,14444890,16,M22S,22E,32,-119.61561,35.97145,M,22S,M22S22E32,M22S22E,16M22S22E32
2659245.45784,6524.82027,954,14444891,16,M22S,22E,31,-119.63354,35.97148,M,22S,M22S22E31,M22S22E,16M22S22E31
2565930.03772,6421.11230,955,14444893,16,M22S,19E,33,-119.92268,35.97202,M,22S,M22S19E33,M22S19E,16M22S19E33
2600973.77261,6461.34983,956,14444897,16,M22S,21E,36,-119.65155,35.97148,M,22S,M22S21E36,M22S21E,16M22S21E36
2498562.78569,6344.99368,957,14444898,16,M22S,18E,34,-120.01205,35.97215,M,22S,M22S18E34,M22S18E,16M22S18E34
3178154.43762,7142.98532,958,14444899,16,M22S,21E,31,-119.74236,35.97150,M,22S,M22S21E31,M22S21E,16M22S21E31
2627526.52377,6474.77262,959,14444900,16,M22S,19E,34,-119.90479,35.97186,M,22S,M22S19E34,M22S19E,16M22S19E34
2565938.98672,6406.76953,960,14444901,16,M22S,21E,35,-119.66940,35.97151,M,22S,M22S21E35,M22S21E,16M22S21E35
2611555.64439,6466.82207,961,14444902,16,M22S,21E,32,-119.72272,35.97152,M,22S,M22S21E32,M22S21E,16M22S21E32
2606765.59111,6453.81282,962,14444903,16,M22S,21E,33,-119.70478,35.97158,M,22S,M22S21E33,M22S21E,16M22S21E33
2649612.57202,6511.64742,963,14444904,16,M22S,20E,36,-119.76202,35.97152,M,22S,M22S20E36,M22S20E,16M22S20E36
2513952.06618,6345.37411,964,14444905,16,M22S,21E,34,-119.68703,35.97153,M,22S,M22S21E34,M22S21E,16M22S21E34
2491792.83066,6310.08949,965,14444906,16,M22S,18E,33,-120.02977,35.97208,M,22S,M22S18E33,M22S18E,16M22S18E33
2546042.58376,6382.60442,966,14444908,16,M22S,19E,35,-119.88688,35.97171,M,22S,M22S19E35,M22S19E,16M22S19E35
2633826.05667,6491.72528,967,14444909,16,M22S,20E,35,-119.77998,35.97145,M,22S,M22S20E35,M22S20E,16M22S20E35
2601783.39839,6453.65218,968,14444912,16,M22S,19E,36,-119.86901,35.97152,M,22S,M22S19E36,M22S19E,16M22S19E36
2537351.94446,6372.91476,969,14444913,16,M22S,20E,34,-119.79766,35.97135,M,22S,M22S20E34,M22S20E,16M22S20E34
2582136.48827,6428.18549,970,14444915,16,M22S,20E,33,-119.81521,35.97134,M,22S,M22S20E33,M22S20E,16M22S20E33
2544137.95464,6380.48768,971,14444916,16,M22S,20E,31,-119.85121,35.97140,M,22S,M22S20E31,M22S20E,16M22S20E31
2665640.60306,6531.28721,972,14444917,16,M22S,20E,32,-119.83326,35.97133,M,22S,M22S20E32,M22S20E,16M22S20E32
186810.19896,2087.42522,973,14445060,16,M22S,16E,33,-120.23689,35.96599,M,22S,M22S16E33,M22S16E,16M22S16E33
2002264.07999,5737.66760,974,14445201,16,M23S,16E,04,-120.24189,35.95804,M,23S,M23S16E04,M23S16E,16M23S16E04
2490668.13799,6312.79179,975,14445202,16,M23S,16E,03,-120.22581,35.95805,M,23S,M23S16E03,M23S16E,16M23S16E03
2561561.69221,6405.88511,976,14445204,16,M23S,16E,02,-120.20809,35.95806,M,23S,M23S16E02,M23S16E,16M23S16E02
2583950.70753,6431.23493,977,14445205,16,M23S,16E,01,-120.19009,35.95805,M,23S,M23S16E01,M23S16E,16M23S16E01
2505634.78625,6331.93162,978,14445206,16,M23S,17E,06,-120.17236,35.95805,M,23S,M23S17E06,M23S17E,16M23S17E06
2512130.23449,6339.97712,979,14445207,16,M23S,17E,05,-120.15487,35.95805,M,23S,M23S17E05,M23S17E,16M23S17E05
2578844.46188,6403.26253,980,14445208,16,M23S,22E,02,-119.56344,35.95721,M,23S,M23S22E02,M23S22E,16M23S22E02
2601487.18622,6447.93611,981,14445209,16,M23S,22E,01,-119.54561,35.95715,M,23S,M23S22E01,M23S22E,16M23S22E01
2577216.80710,6421.61282,982,14445210,16,M23S,17E,04,-120.13715,35.95804,M,23S,M23S17E04,M23S17E,16M23S17E04
2573452.05958,6420.47035,983,14445211,16,M23S,17E,03,-120.11925,35.95803,M,23S,M23S17E03,M23S17E,16M23S17E03
2570471.90116,6412.84417,984,14445212,16,M23S,17E,02,-120.10137,35.95799,M,23S,M23S17E02,M23S17E,16M23S17E02
2599273.08157,6421.01463,985,14445213,16,M23S,18E,03,-120.01208,35.95790,M,23S,M23S18E03,M23S18E,16M23S18E03
2583494.66612,6429.68319,986,14445215,16,M23S,18E,06,-120.06561,35.95794,M,23S,M23S18E06,M23S18E,16M23S18E06
2562490.29873,6409.30329,987,14445216,16,M23S,18E,05,-120.04768,35.95790,M,23S,M23S18E05,M23S18E,16M23S18E05
2551784.65989,6387.05674,988,14445217,16,M23S,17E,01,-120.08353,35.95792,M,23S,M23S17E01,M23S17E,16M23S17E01
27.10236,83.55055,989,14445218,16,M23S,23E,06,-119.53558,35.96330,M,23S,M23S23E06,M23S23E,16M23S23E06
2628736.64508,6464.34428,990,14445220,16,M23S,18E,02,-119.99429,35.95770,M,23S,M23S18E02,M23S18E,16M23S18E02
2560385.64262,6412.25350,991,14445222,16,M23S,18E,04,-120.02987,35.95785,M,23S,M23S18E04,M23S18E,16M23S18E04
2691885.17646,6554.50946,992,14445223,16,M23S,18E,01,-119.97635,35.95767,M,23S,M23S18E01,M23S18E,16M23S18E01
2595492.76773,6441.29933,993,14445224,16,M23S,22E,03,-119.58129,35.95707,M,23S,M23S22E03,M23S22E,16M23S22E03
8816.80307,2505.07952,994,14445225,16,M23S,23E,06,-119.53657,35.96113,M,23S,M23S23E06,M23S23E,16M23S23E06
2597817.69775,6444.30742,995,14445228,16,M23S,19E,06,-119.95847,35.95758,M,23S,M23S19E06,M23S19E,16M23S19E06
2652424.44413,6514.33668,996,14445229,16,M23S,19E,05,-119.94063,35.95756,M,23S,M23S19E05,M23S19E,16M23S19E05
2592388.56818,6442.59777,997,14445230,16,M23S,22E,04,-119.59935,35.95700,M,23S,M23S22E04,M23S22E,16M23S22E04
2548746.97086,6396.20455,998,14445233,16,M23S,22E,05,-119.61726,35.95701,M,23S,M23S22E05,M23S22E,16M23S22E05
2609315.42887,6458.41092,999,14445234,16,M23S,19E,04,-119.92270,35.95748,M,23S,M23S19E04,M23S19E,16M23S19E04
2542266.82115,6373.76571,1000,14445235,16,M23S,21E,03,-119.69012,35.95724,M,23S,M23S21E03,M23S21E,16M23S21E03
2520320.55794,6348.58208,1001,14445236,16,M23S,21E,02,-119.67227,35.95721,M,23S,M23S21E02,M23S21E,16M23S21E02
2571057.25861,6414.19346,1002,14445237,16,M23S,21E,01,-119.65427,35.95714,M,23S,M23S21E01,M23S21E,16M23S21E01
2757429.83832,6648.14640,1003,14445238,16,M23S,22E,06,-119.63566,35.95686,M,23S,M23S22E06,M23S22E,16M23S22E06
2583322.26231,6420.73274,1004,14445239,16,M23S,21E,04,-119.70809,35.95713,M,23S,M23S21E04,M23S21E,16M23S21E04
2583741.37128,6437.18636,1005,14445242,16,M23S,19E,03,-119.90486,35.95739,M,23S,M23S19E03,M23S19E,16M23S19E03
2502536.52007,6321.67123,1006,14445244,16,M23S,21E,05,-119.72578,35.95703,M,23S,M23S21E05,M23S21E,16M23S21E05
2571783.98637,6410.79480,1007,14445245,16,M23S,19E,02,-119.88707,35.95721,M,23S,M23S19E02,M23S19E,16M23S19E02
2625828.49303,6479.37007,1008,14445247,16,M23S,19E,01,-119.86922,35.95705,M,23S,M23S19E01,M23S19E,16M23S19E01
2718189.08359,6613.88086,1009,14445248,16,M23S,21E,06,-119.74388,35.95682,M,23S,M23S21E06,M23S21E,16M23S21E06
2596628.28127,6446.21606,1010,14445250,16,M23S,20E,06,-119.85133,35.95693,M,23S,M23S20E06,M23S20E,16M23S20E06
2598108.97673,6450.40210,1011,14445251,16,M23S,20E,01,-119.76219,35.95674,M,23S,M23S20E01,M23S20E,16M23S20E01
2613485.84073,6468.41152,1012,14445252,16,M23S,20E,02,-119.77999,35.95676,M,23S,M23S20E02,M23S20E,16M23S20E02
2588863.32539,6436.34731,1013,14445253,16,M23S,20E,03,-119.79774,35.95679,M,23S,M23S20E03,M23S20E,16M23S20E03
2617976.99603,6472.66826,1014,14445257,16,M23S,20E,05,-119.83336,35.95683,M,23S,M23S20E05,M23S20E,16M23S20E05
2578252.23042,6422.95126,1015,14445258,16,M23S,20E,04,-119.81544,35.95677,M,23S,M23S20E04,M23S20E,16M23S20E04
171940.95192,2017.06785,1016,14445391,16,M23S,16E,05,-120.25471,35.95195,M,23S,M23S16E05,M23S16E,16M23S16E05
2623108.90645,6480.23174,1017,14445504,16,M23S,16E,09,-120.24359,35.94418,M,23S,M23S16E09,M23S16E,16M23S16E09
2118630.25969,5914.32816,1018,14445520,16,M23S,16E,08,-120.26168,35.94012,M,23S,M23S16E08,M23S16E,16M23S16E08
2492786.53181,6315.21245,1019,14445527,16,M23S,16E,10,-120.22584,35.94377,M,23S,M23S16E10,M23S16E,16M23S16E10
2518667.98230,6348.17024,1020,14445529,16,M23S,16E,11,-120.20837,35.94374,M,23S,M23S16E11,M23S16E,16M23S16E11
2642717.57555,6503.55424,1021,14445532,16,M23S,16E,12,-120.19043,35.94371,M,23S,M23S16E12,M23S16E,16M23S16E12
2539250.69028,6374.10896,1022,14445533,16,M23S,17E,07,-120.17246,35.94368,M,23S,M23S17E07,M23S17E,16M23S17E07
2547804.89897,6384.84603,1023,14445534,16,M23S,17E,08,-120.15488,35.94365,M,23S,M23S17E08,M23S17E,16M23S17E08
2597073.24259,6446.67271,1024,14445535,16,M23S,17E,09,-120.13714,35.94361,M,23S,M23S17E09,M23S17E,16M23S17E09
2597955.28275,6447.34192,1025,14445537,16,M23S,17E,10,-120.11927,35.94358,M,23S,M23S17E10,M23S17E,16M23S17E10
2613391.17503,6458.50175,1026,14445541,16,M23S,17E,11,-120.10136,35.94356,M,23S,M23S17E11,M23S17E,16M23S17E11
2585498.46055,6441.72977,1027,14445543,16,M23S,17E,12,-120.08347,35.94355,M,23S,M23S17E12,M23S17E,16M23S17E12
2631321.74758,6488.09289,1028,14445544,16,M23S,18E,07,-120.06557,35.94347,M,23S,M23S18E07,M23S18E,16M23S18E07
2596925.54230,6449.02972,1029,14445547,16,M23S,22E,12,-119.54571,35.94271,M,23S,M23S22E12,M23S22E,16M23S22E12
