AREA,PERIMETER,PLS54_,PLS54_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR
2547769.35083,6385.71395,4839,107018,54,M24S,36E,31,-118.13858,35.79946,M,24S,M24S36E31,M24S36E,54M24S36E31,54M24S36E
2582282.47058,6428.31379,4840,107020,54,M24S,24E,30,-119.41885,35.81292,M,24S,M24S24E30,M24S24E,54M24S24E30,54M24S24E
2572759.33927,6427.62816,4841,107028,54,M24S,23E,25,-119.43673,35.81271,M,24S,M24S23E25,M24S23E,54M24S23E25,54M24S23E
2586065.38157,6433.84035,4842,107031,54,M24S,23E,26,-119.45453,35.81276,M,24S,M24S23E26,M24S23E,54M24S23E26,54M24S23E
2621060.56971,6478.47162,4843,107032,54,M24S,23E,27,-119.47241,35.81276,M,24S,M24S23E27,M24S23E,54M24S23E27,54M24S23E
2586482.91309,6432.93198,4844,107034,54,M24S,23E,28,-119.49030,35.81273,M,24S,M24S23E28,M24S23E,54M24S23E28,54M24S23E
2500793.81886,6325.70247,4845,107037,54,M24S,35E,36,-118.15634,35.79923,M,24S,M24S35E36,M24S35E,54M24S35E36,54M24S35E
2626699.55841,6483.68864,4846,107042,54,M24S,23E,29,-119.50825,35.81257,M,24S,M24S23E29,M24S23E,54M24S23E29,54M24S23E
2855318.50186,6764.45256,4847,107044,54,M24S,23E,30,-119.52702,35.81247,M,24S,M24S23E30,M24S23E,54M24S23E30,54M24S23E
2489767.05780,6312.19660,4848,107052,54,M24S,35E,35,-118.17398,35.79909,M,24S,M24S35E35,M24S35E,54M24S35E35,54M24S35E
2471193.42432,6288.46457,4849,107073,54,M24S,35E,34,-118.19155,35.79894,M,24S,M24S35E34,M24S35E,54M24S35E34,54M24S35E
2564721.87025,6408.00375,4850,107082,54,M24S,35E,33,-118.20940,35.79879,M,24S,M24S35E33,M24S35E,54M24S35E33,54M24S35E
2486436.21729,6307.71663,4851,107102,54,M24S,35E,32,-118.22732,35.79863,M,24S,M24S35E32,M24S35E,54M24S35E32,54M24S35E
2774897.28297,6668.81141,4852,107119,54,M24S,35E,31,-118.24582,35.79827,M,24S,M24S35E31,M24S35E,54M24S35E31,54M24S35E
2541720.28068,6379.94877,4853,107132,54,M24S,34E,36,-118.26422,35.79817,M,24S,M24S34E36,M24S34E,54M24S34E36,54M24S34E
2625668.01695,6484.60036,4854,107133,54,M24S,34E,35,-118.28194,35.79823,M,24S,M24S34E35,M24S34E,54M24S34E35,54M24S34E
2492388.96182,6317.29593,4855,107139,54,M24S,33E,31,-118.46033,35.80061,M,24S,M24S33E31,M24S33E,54M24S33E31,54M24S33E
2592383.03539,6436.75997,4856,107140,54,M24S,33E,32,-118.44291,35.80037,M,24S,M24S33E32,M24S33E,54M24S33E32,54M24S33E
2323892.23713,6124.38146,4857,107142,54,M24S,32E,36,-118.47706,35.80007,M,24S,M24S32E36,M24S32E,54M24S32E36,54M24S32E
2612477.30274,6469.60137,4858,107143,54,M24S,33E,33,-118.42506,35.80005,M,24S,M24S33E33,M24S33E,54M24S33E33,54M24S33E
2612737.08575,6465.43304,4859,107146,54,M24S,34E,34,-118.29993,35.79817,M,24S,M24S34E34,M24S34E,54M24S34E34,54M24S34E
2586696.63327,6433.57741,4860,107151,54,M24S,33E,34,-118.40717,35.79952,M,24S,M24S33E34,M24S33E,54M24S33E34,54M24S33E
2552472.21096,6391.81310,4861,107154,54,M24S,34E,33,-118.31781,35.79811,M,24S,M24S34E33,M24S34E,54M24S34E33,54M24S34E
2701321.94088,6570.60046,4862,107156,54,M24S,33E,35,-118.38897,35.79900,M,24S,M24S33E35,M24S33E,54M24S33E35,54M24S33E
2584259.09400,6431.30776,4863,107161,54,M24S,34E,32,-118.33568,35.79808,M,24S,M24S34E32,M24S34E,54M24S34E32,54M24S34E
2511031.70676,6327.24621,4864,107162,54,M24S,33E,36,-118.37099,35.79852,M,24S,M24S33E36,M24S33E,54M24S33E36,54M24S33E
2535266.97582,6375.39489,4865,107164,54,M24S,34E,31,-118.35349,35.79826,M,24S,M24S34E31,M24S34E,54M24S34E31,54M24S34E
2382152.73970,6184.84955,4866,107193,54,M24S,32E,35,-118.49394,35.79823,M,24S,M24S32E35,M24S32E,54M24S32E35,54M24S32E
2517100.17540,6360.09057,4867,107199,54,M24S,32E,34,-118.51136,35.79782,M,24S,M24S32E34,M24S32E,54M24S32E34,54M24S32E
2588891.02367,6455.05636,4868,107204,54,M24S,32E,33,-118.52913,35.79781,M,24S,M24S32E33,M24S32E,54M24S32E33,54M24S32E
2568776.41005,6430.37318,4869,107208,54,M24S,32E,32,-118.54705,35.79778,M,24S,M24S32E32,M24S32E,54M24S32E32,54M24S32E
2466164.21127,6286.85852,4870,107215,54,M24S,32E,31,-118.56464,35.79755,M,24S,M24S32E31,M24S32E,54M24S32E31,54M24S32E
2510742.97152,6340.12947,4871,107221,54,M24S,31E,36,-118.58228,35.79746,M,24S,M24S31E36,M24S31E,54M24S31E36,54M24S31E
2459533.96220,6274.86618,4872,107225,54,M24S,31E,35,-118.60011,35.79737,M,24S,M24S31E35,M24S31E,54M24S31E35,54M24S31E
2479673.89149,6300.26704,4873,107228,54,M24S,31E,34,-118.61787,35.79738,M,24S,M24S31E34,M24S31E,54M24S31E34,54M24S31E
2496310.74149,6322.15681,4874,107229,54,M24S,31E,33,-118.63574,35.79744,M,24S,M24S31E33,M24S31E,54M24S31E33,54M24S31E
2419012.61314,6230.80506,4875,107232,54,M24S,30E,36,-118.68915,35.79776,M,24S,M24S30E36,M24S30E,54M24S30E36,54M24S30E
2470203.19960,6296.38053,4876,107233,54,M24S,31E,31,-118.67174,35.79757,M,24S,M24S31E31,M24S31E,54M24S31E31,54M24S31E
2494860.36067,6324.50220,4877,107235,54,M24S,31E,32,-118.65380,35.79740,M,24S,M24S31E32,M24S31E,54M24S31E32,54M24S31E
2459080.69142,6276.18327,4878,107239,54,M24S,30E,35,-118.70662,35.79768,M,24S,M24S30E35,M24S30E,54M24S30E35,54M24S30E
2473498.39051,6293.26571,4879,107241,54,M24S,30E,34,-118.72443,35.79781,M,24S,M24S30E34,M24S30E,54M24S30E34,54M24S30E
2513586.70981,6344.61903,4880,107242,54,M24S,30E,32,-118.76054,35.79808,M,24S,M24S30E32,M24S30E,54M24S30E32,54M24S30E
2544549.02070,6385.72171,4881,107243,54,M24S,30E,33,-118.74248,35.79796,M,24S,M24S30E33,M24S30E,54M24S30E33,54M24S30E
2523874.41163,6355.97817,4882,107245,54,M24S,30E,31,-118.77841,35.79819,M,24S,M24S30E31,M24S30E,54M24S30E31,54M24S30E
2485636.31722,6309.30150,4883,107246,54,M24S,29E,36,-118.79611,35.79820,M,24S,M24S29E36,M24S29E,54M24S29E36,54M24S29E
2550422.79295,6388.62187,4884,107247,54,M24S,29E,35,-118.81380,35.79829,M,24S,M24S29E35,M24S29E,54M24S29E35,54M24S29E
2323622.74298,6099.54929,4885,107249,54,M24S,29E,34,-118.83091,35.79835,M,24S,M24S29E34,M24S29E,54M24S29E34,54M24S29E
2475892.15258,6291.07463,4886,107254,54,M24S,29E,33,-118.84791,35.79832,M,24S,M24S29E33,M24S29E,54M24S29E33,54M24S29E
2519968.42882,6349.97602,4887,107257,54,M24S,28E,36,-118.90084,35.79855,M,24S,M24S28E36,M24S28E,54M24S28E36,54M24S28E
2477470.00530,6296.45913,4888,107258,54,M24S,29E,31,-118.88316,35.79848,M,24S,M24S29E31,M24S29E,54M24S29E31,54M24S29E
2543635.97957,6379.81630,4889,107261,54,M24S,28E,35,-118.91855,35.79858,M,24S,M24S28E35,M24S28E,54M24S28E35,54M24S28E
2442271.80625,6250.32182,4890,107262,54,M24S,29E,32,-118.86552,35.79827,M,24S,M24S29E32,M24S29E,54M24S29E32,54M24S29E
2578148.67389,6422.48767,4891,107263,54,M24S,28E,34,-118.93634,35.79865,M,24S,M24S28E34,M24S28E,54M24S28E34,54M24S28E
2560039.60539,6401.96307,4892,107266,54,M24S,28E,33,-118.95411,35.79864,M,24S,M24S28E33,M24S28E,54M24S28E33,54M24S28E
2591016.03654,6439.13493,4893,107267,54,M24S,28E,32,-118.97185,35.79868,M,24S,M24S28E32,M24S28E,54M24S28E32,54M24S28E
2679903.95362,6539.44712,4894,107271,54,M24S,28E,31,-118.98999,35.79863,M,24S,M24S28E31,M24S28E,54M24S28E31,54M24S28E
2573343.06341,6418.94554,4895,107272,54,M24S,27E,36,-119.00810,35.79874,M,24S,M24S27E36,M24S27E,54M24S27E36,54M24S27E
2550150.50333,6390.43907,4896,107275,54,M24S,27E,35,-119.02577,35.79876,M,24S,M24S27E35,M24S27E,54M24S27E35,54M24S27E
2586230.86106,6432.86499,4897,107278,54,M24S,27E,34,-119.04347,35.79877,M,24S,M24S27E34,M24S27E,54M24S27E34,54M24S27E
2608017.61482,6465.96655,4898,107281,54,M24S,27E,33,-119.06132,35.79878,M,24S,M24S27E33,M24S27E,54M24S27E33,54M24S27E
2691819.38216,6562.97597,4899,107283,54,M24S,27E,31,-119.09718,35.79889,M,24S,M24S27E31,M24S27E,54M24S27E31,54M24S27E
2619897.99991,6474.87413,4900,107284,54,M24S,27E,32,-119.07917,35.79882,M,24S,M24S27E32,M24S27E,54M24S27E32,54M24S27E
2632896.26260,6490.81144,4901,107287,54,M24S,26E,36,-119.11519,35.79885,M,24S,M24S26E36,M24S26E,54M24S26E36,54M24S26E
2692469.08529,6562.50145,4902,107290,54,M24S,26E,35,-119.13321,35.79885,M,24S,M24S26E35,M24S26E,54M24S26E35,54M24S26E
2615639.04049,6469.76722,4903,107295,54,M24S,26E,34,-119.15117,35.79882,M,24S,M24S26E34,M24S26E,54M24S26E34,54M24S26E
