AREA,PERIMETER,PLS10_,PLS10_ID,COUNTY_CD,MTOWN,RANGE,SECTION,SOURCE,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR
2673479.92116999999,6536.53177138000,4593.00000000000,90626.00000000000,10,M16S,15E,07,1,-120.37975178200,36.55234963570,M,16S,M16S15E07,M16S15E,10M16S15E07,10M16S15E
2603026.66677000001,6454.57507880000,4594.00000000000,90627.00000000000,10,M16S,15E,08,1,-120.36139140000,36.55220816430,M,16S,M16S15E08,M16S15E,10M16S15E08,10M16S15E
2528086.36805000016,6360.15301639000,4595.00000000000,90630.00000000000,10,M16S,16E,09,1,-120.23409232900,36.55254533860,M,16S,M16S16E09,M16S16E,10M16S16E09,10M16S16E
2604006.44640999986,6455.31798852000,4596.00000000000,90631.00000000000,10,M16S,15E,12,1,-120.28889388500,36.55222745880,M,16S,M16S15E12,M16S15E,10M16S15E12,10M16S15E
2595734.00645999983,6444.77546713000,4597.00000000000,90632.00000000000,10,M16S,16E,07,1,-120.27089519200,36.55230034130,M,16S,M16S16E07,M16S16E,10M16S16E07,10M16S16E
2669062.47569999984,6537.82021125000,4598.00000000000,90633.00000000000,10,M16S,16E,08,1,-120.25243964300,36.55239663190,M,16S,M16S16E08,M16S16E,10M16S16E08,10M16S16E
2629765.53567000013,6487.23668294000,4599.00000000000,90634.00000000000,10,M16S,15E,11,1,-120.30694632400,36.55210695290,M,16S,M16S15E11,M16S15E,10M16S15E11,10M16S15E
2577243.10221999977,6421.84398607000,4600.00000000000,90637.00000000000,10,M16S,15E,09,1,-120.34324959200,36.55209026100,M,16S,M16S15E09,M16S15E,10M16S15E09,10M16S15E
2627279.01457000012,6483.75681477000,4601.00000000000,90638.00000000000,10,M16S,15E,10,1,-120.32513536800,36.55205409220,M,16S,M16S15E10,M16S15E,10M16S15E10,10M16S15E
1493078.92801999999,5482.05266620000,4602.00000000000,90792.00000000000,10,M16S,23E,18,1,-119.51443712100,36.54160466410,M,16S,M16S23E18,M16S23E,10M16S23E18,10M16S23E
18680.37302700000,656.80442265300,4603.00000000000,90793.00000000000,10,M16S,23E,17,1,-119.50276766200,36.54622909590,M,16S,M16S23E17,M16S23E,10M16S23E17,10M16S23E
2585866.95122999977,6432.32767992000,4604.00000000000,90799.00000000000,10,M16S,21E,13,1,-119.63795662900,36.53997274580,M,16S,M16S21E13,M16S21E,10M16S21E13,10M16S21E
2581162.53223000001,6426.45181282000,4605.00000000000,90800.00000000000,10,M16S,22E,18,1,-119.61990286300,36.53992710710,M,16S,M16S22E18,M16S22E,10M16S22E18,10M16S22E
2579579.27326000016,6424.51366952000,4606.00000000000,90801.00000000000,10,M16S,22E,16,1,-119.58395506800,36.53981771470,M,16S,M16S22E16,M16S22E,10M16S22E16,10M16S22E
2608947.79393000016,6461.32529502000,4607.00000000000,90802.00000000000,10,M16S,22E,15,1,-119.56579097800,36.53976017850,M,16S,M16S22E15,M16S22E,10M16S22E15,10M16S22E
2535576.75235000020,6369.42094516000,4608.00000000000,90804.00000000000,10,M16S,22E,14,1,-119.54776778800,36.53968764420,M,16S,M16S22E14,M16S22E,10M16S22E14,10M16S22E
2564858.71738999989,6406.15487711000,4609.00000000000,90805.00000000000,10,M16S,22E,13,1,-119.52988521300,36.53962450950,M,16S,M16S22E13,M16S22E,10M16S22E13,10M16S22E
2558925.08574000001,6398.65978972000,4610.00000000000,90806.00000000000,10,M16S,22E,17,1,-119.60193298600,36.53987239810,M,16S,M16S22E17,M16S22E,10M16S22E17,10M16S22E
2453780.09518000018,6270.37219933000,4611.00000000000,90807.00000000000,10,M16S,12E,14,1,-120.63138332900,36.53865336710,M,16S,M16S12E14,M16S12E,10M16S12E14,10M16S12E
2559946.02846999979,6399.94394510000,4612.00000000000,90808.00000000000,10,M16S,21E,14,1,-119.65594175500,36.54001029310,M,16S,M16S21E14,M16S21E,10M16S21E14,10M16S21E
2576913.71338000009,6421.17320698000,4613.00000000000,90809.00000000000,10,M16S,21E,15,1,-119.67390439900,36.54004904920,M,16S,M16S21E15,M16S21E,10M16S21E15,10M16S21E
2585684.60839999979,6433.50057058000,4614.00000000000,90813.00000000000,10,M16S,12E,13,1,-120.61395997400,36.53864831270,M,16S,M16S12E13,M16S12E,10M16S12E13,10M16S12E
2589134.31535999989,6436.35019925000,4615.00000000000,90814.00000000000,10,M16S,13E,18,1,-120.59602701600,36.53892196920,M,16S,M16S13E18,M16S13E,10M16S13E18,10M16S13E
2581331.29365999997,6426.70501284000,4616.00000000000,90815.00000000000,10,M16S,21E,16,1,-119.69194826500,36.54007942950,M,16S,M16S21E16,M16S21E,10M16S21E16,10M16S21E
2531265.72580000013,6364.04651962000,4617.00000000000,90816.00000000000,10,M16S,21E,17,1,-119.70984038200,36.54010791410,M,16S,M16S21E17,M16S21E,10M16S21E17,10M16S21E
2521613.47518000007,6354.65114806000,4618.00000000000,90817.00000000000,10,M16S,13E,17,1,-120.57811540500,36.53912296540,M,16S,M16S13E17,M16S13E,10M16S13E17,10M16S13E
2633575.36494000023,6492.14467602000,4619.00000000000,90818.00000000000,10,M16S,21E,18,1,-119.72792086600,36.54013703590,M,16S,M16S21E18,M16S21E,10M16S21E18,10M16S21E
2581137.50822999980,6426.49340021000,4620.00000000000,90819.00000000000,10,M16S,20E,13,1,-119.74618070300,36.54015826070,M,16S,M16S20E13,M16S20E,10M16S20E13,10M16S20E
2588811.75830999995,6436.12776091000,4621.00000000000,90821.00000000000,10,M16S,20E,14,1,-119.76428942200,36.54018310430,M,16S,M16S20E14,M16S20E,10M16S20E14,10M16S20E
2495787.80580999982,6319.53798309000,4622.00000000000,90823.00000000000,10,M16S,20E,15,1,-119.78210716300,36.54020164930,M,16S,M16S20E15,M16S20E,10M16S20E15,10M16S20E
2615445.27345999982,6469.44126427000,4623.00000000000,90824.00000000000,10,M16S,20E,16,1,-119.80001107100,36.54017124990,M,16S,M16S20E16,M16S20E,10M16S20E16,10M16S20E
2631481.55127000017,6435.33377886000,4624.00000000000,90826.00000000000,10,M16S,12E,15,1,-120.64889457500,36.53835744880,M,16S,M16S12E15,M16S12E,10M16S12E15,10M16S12E
2559725.95459999982,6399.77769598000,4625.00000000000,90830.00000000000,10,M16S,20E,17,1,-119.81807884300,36.54009553490,M,16S,M16S20E17,M16S20E,10M16S20E17,10M16S20E
2500679.19244999997,6329.30697703000,4626.00000000000,90833.00000000000,10,M16S,13E,16,1,-120.55998487500,36.53899760490,M,16S,M16S13E16,M16S13E,10M16S13E16,10M16S13E
2644064.67113000015,6504.62013867000,4627.00000000000,90835.00000000000,10,M16S,20E,18,1,-119.83616942800,36.54001978230,M,16S,M16S20E18,M16S20E,10M16S20E18,10M16S20E
2625664.85075000022,6481.70207040000,4628.00000000000,90841.00000000000,10,M16S,19E,13,1,-119.85442232200,36.53993519000,M,16S,M16S19E13,M16S19E,10M16S19E13,10M16S19E
1142453.28025000007,5135.91334688000,4629.00000000000,90843.00000000000,10,M16S,12E,16,1,-120.66359222400,36.54083718670,M,16S,M16S12E16,M16S12E,10M16S12E16,10M16S12E
2594934.74362999992,6443.75911498000,4630.00000000000,90845.00000000000,10,M16S,19E,14,1,-119.87244357500,36.53986362870,M,16S,M16S19E14,M16S19E,10M16S19E14,10M16S19E
2583087.99536000006,6428.91692993000,4631.00000000000,90846.00000000000,10,M16S,13E,15,1,-120.54215833900,36.53865368520,M,16S,M16S13E15,M16S13E,10M16S13E15,10M16S13E
2589804.18196000019,6437.60033655000,4632.00000000000,90853.00000000000,10,M16S,19E,15,1,-119.89031166800,36.53979941750,M,16S,M16S19E15,M16S19E,10M16S19E15,10M16S19E
2616986.81163999997,6471.01548876000,4633.00000000000,90862.00000000000,10,M16S,19E,16,1,-119.90823844000,36.53972769010,M,16S,M16S19E16,M16S19E,10M16S19E16,10M16S19E
2609294.93816999998,6461.60602044000,4634.00000000000,90866.00000000000,10,M16S,19E,17,1,-119.92621024600,36.53966008170,M,16S,M16S19E17,M16S19E,10M16S19E17,10M16S19E
2593544.62639999995,6441.64857997000,4635.00000000000,90868.00000000000,10,M16S,13E,14,1,-120.52411279100,36.53855754290,M,16S,M16S13E14,M16S13E,10M16S13E14,10M16S13E
2681810.44174000015,6550.70030631000,4636.00000000000,90870.00000000000,10,M16S,19E,18,1,-119.94438200200,36.53958294300,M,16S,M16S19E18,M16S19E,10M16S19E18,10M16S19E
2618958.93960000016,6482.57719051000,4637.00000000000,90873.00000000000,10,M16S,18E,15,1,-119.99859965800,36.53955192850,M,16S,M16S18E15,M16S18E,10M16S18E15,10M16S18E
2575177.78441999992,6419.00757447000,4638.00000000000,90875.00000000000,10,M16S,18E,16,1,-120.01653263500,36.53959743240,M,16S,M16S18E16,M16S18E,10M16S18E16,10M16S18E
2569090.61742000002,6411.93362638000,4639.00000000000,90878.00000000000,10,M16S,18E,13,1,-119.96242381600,36.53954281580,M,16S,M16S18E13,M16S18E,10M16S18E13,10M16S18E
2582207.64086999977,6426.24571009000,4640.00000000000,90880.00000000000,10,M16S,13E,13,1,-120.50609446900,36.53843194450,M,16S,M16S13E13,M16S13E,10M16S13E13,10M16S13E
2582860.93929000013,6428.77148821000,4641.00000000000,90882.00000000000,10,M16S,18E,17,1,-120.03436739600,36.53952348790,M,16S,M16S18E17,M16S18E,10M16S18E17,10M16S18E
2666838.62176000001,6532.78635448000,4642.00000000000,90883.00000000000,10,M16S,18E,14,1,-119.98046951000,36.53944288330,M,16S,M16S18E14,M16S18E,10M16S18E14,10M16S18E
2629970.63824999984,6487.15841007000,4643.00000000000,90887.00000000000,10,M16S,18E,18,1,-120.05240450100,36.53945729630,M,16S,M16S18E18,M16S18E,10M16S18E18,10M16S18E
2632827.41410000017,6490.63931511000,4644.00000000000,90889.00000000000,10,M16S,17E,13,1,-120.07062161500,36.53939068240,M,16S,M16S17E13,M16S17E,10M16S17E13,10M16S17E
2587619.86648999993,6434.83729648000,4645.00000000000,90891.00000000000,10,M16S,14E,18,1,-120.48815174200,36.53835566200,M,16S,M16S14E18,M16S14E,10M16S14E18,10M16S14E
2565357.80072999978,6407.11952778000,4646.00000000000,90892.00000000000,10,M16S,17E,14,1,-120.08862363200,36.53930315390,M,16S,M16S17E14,M16S17E,10M16S17E14,10M16S17E
2528600.52717000013,6362.78411583000,4647.00000000000,90894.00000000000,10,M16S,14E,17,1,-120.47037588100,36.53840384660,M,16S,M16S14E17,M16S14E,10M16S14E17,10M16S14E
2617707.40060999990,6471.86404001000,4648.00000000000,90896.00000000000,10,M16S,17E,15,1,-120.10658374000,36.53923663110,M,16S,M16S17E15,M16S17E,10M16S17E15,10M16S17E
2603441.38482999988,6454.42350592000,4649.00000000000,90899.00000000000,10,M16S,17E,16,1,-120.12468771200,36.53915332410,M,16S,M16S17E16,M16S17E,10M16S17E16,10M16S17E
2552045.60160000017,6390.91560259000,4650.00000000000,90900.00000000000,10,M16S,17E,17,1,-120.14257082400,36.53905687260,M,16S,M16S17E17,M16S17E,10M16S17E17,10M16S17E
2604116.56608999986,6455.68503294000,4651.00000000000,90903.00000000000,10,M16S,17E,18,1,-120.16047235500,36.53896529450,M,16S,M16S17E18,M16S17E,10M16S17E18,10M16S17E
2596387.99482000014,6431.89072288000,4652.00000000000,90904.00000000000,10,M16S,14E,16,1,-120.45227129300,36.53818548180,M,16S,M16S14E16,M16S14E,10M16S14E16,10M16S14E
2695018.03091999982,6569.10017445000,4653.00000000000,90906.00000000000,10,M16S,16E,13,1,-120.17888674000,36.53881284830,M,16S,M16S16E13,M16S16E,10M16S16E13,10M16S16E
2663180.02817999991,6528.07804005000,4654.00000000000,90907.00000000000,10,M16S,16E,14,1,-120.19737570600,36.53859605990,M,16S,M16S16E14,M16S16E,10M16S16E14,10M16S16E
2643529.30256000021,6506.77174770000,4655.00000000000,90908.00000000000,10,M16S,14E,15,1,-120.43408848200,36.53798755160,M,16S,M16S14E15,M16S14E,10M16S14E15,10M16S14E
2542297.93098999979,6383.13569590000,4656.00000000000,90911.00000000000,10,M16S,14E,14,1,-120.41605179300,36.53800792370,M,16S,M16S14E14,M16S14E,10M16S14E14,10M16S14E
2678542.53783999989,6546.52341672000,4657.00000000000,90912.00000000000,10,M16S,16E,15,1,-120.21568662500,36.53831784560,M,16S,M16S16E15,M16S16E,10M16S16E15,10M16S16E
2628073.44261999987,6481.71174311000,4658.00000000000,90913.00000000000,10,M16S,14E,13,1,-120.39812654500,36.53790615180,M,16S,M16S14E13,M16S14E,10M16S14E13,10M16S14E
2673073.25539000006,6545.59340460000,4659.00000000000,90915.00000000000,10,M16S,15E,18,1,-120.37977155500,36.53786297450,M,16S,M16S15E18,M16S15E,10M16S15E18,10M16S15E
2656898.78434999986,6520.18112289000,4660.00000000000,90916.00000000000,10,M16S,16E,16,1,-120.23392633200,36.53810274410,M,16S,M16S16E16,M16S16E,10M16S16E16,10M16S16E
2633433.64070999995,6491.52755390000,4661.00000000000,90918.00000000000,10,M16S,15E,17,1,-120.36132749600,36.53777812060,M,16S,M16S15E17,M16S15E,10M16S15E17,10M16S15E
2706269.33587000007,6581.76399749000,4662.00000000000,90919.00000000000,10,M16S,16E,17,1,-120.25242662200,36.53800816390,M,16S,M16S16E17,M16S16E,10M16S16E17,10M16S16E
2590966.24715999980,6438.73700534000,4663.00000000000,90920.00000000000,10,M16S,15E,16,1,-120.34318723200,36.53763832380,M,16S,M16S15E16,M16S15E,10M16S15E16,10M16S15E
2619575.34638000000,6474.51467947000,4664.00000000000,90921.00000000000,10,M16S,16E,18,1,-120.27092903700,36.53781196990,M,16S,M16S16E18,M16S16E,10M16S16E18,10M16S16E
2599344.63562999992,6449.11683674000,4665.00000000000,90924.00000000000,10,M16S,15E,13,1,-120.28899326100,36.53767994220,M,16S,M16S15E13,M16S15E,10M16S15E13,10M16S15E
2619356.83192999987,6473.81812589000,4666.00000000000,90925.00000000000,10,M16S,15E,15,1,-120.32513904700,36.53751774980,M,16S,M16S15E15,M16S15E,10M16S15E15,10M16S15E
2594444.01913999999,6443.32174204000,4667.00000000000,90926.00000000000,10,M16S,15E,14,1,-120.30705460900,36.53757693540,M,16S,M16S15E14,M16S15E,10M16S15E14,10M16S15E
2675720.66179999989,6545.89008697000,4668.00000000000,91082.00000000000,10,M16S,13E,20,1,-120.57792255100,36.52460151000,M,16S,M16S13E20,M16S13E,10M16S13E20,10M16S13E
2671723.37515999982,6543.70990603000,4669.00000000000,91083.00000000000,10,M16S,13E,21,1,-120.56013322400,36.52445655680,M,16S,M16S13E21,M16S13E,10M16S13E21,10M16S13E
8779.60304635000,452.22393078000,4670.00000000000,91097.00000000000,10,M16S,23E,19,1,-119.52039081200,36.53202650340,M,16S,M16S23E19,M16S23E,10M16S23E19,10M16S23E
1487024.60615999997,5540.83163342000,4671.00000000000,91098.00000000000,10,M16S,22E,24,1,-119.53245336000,36.52731858320,M,16S,M16S22E24,M16S22E,10M16S22E24,10M16S22E
2537646.62685000012,6372.02333897000,4672.00000000000,91100.00000000000,10,M16S,22E,23,1,-119.54785601700,36.52535925310,M,16S,M16S22E23,M16S22E,10M16S22E23,10M16S22E
2589509.26526999986,6437.27225626000,4673.00000000000,91101.00000000000,10,M16S,22E,22,1,-119.56589104200,36.52542405900,M,16S,M16S22E22,M16S22E,10M16S22E22,10M16S22E
2562714.91726000002,6403.54746775000,4674.00000000000,91102.00000000000,10,M16S,22E,21,1,-119.58401121700,36.52547739190,M,16S,M16S22E21,M16S22E,10M16S22E21,10M16S22E
2546218.25267999992,6382.79116402000,4675.00000000000,91103.00000000000,10,M16S,22E,20,1,-119.60197769300,36.52552432220,M,16S,M16S22E20,M16S22E,10M16S22E20,10M16S22E
2566643.60132999998,6408.47526513000,4676.00000000000,91104.00000000000,10,M16S,22E,19,1,-119.61995481000,36.52557336260,M,16S,M16S22E19,M16S22E,10M16S22E19,10M16S22E
2576505.86196999997,6420.79885970000,4677.00000000000,91105.00000000000,10,M16S,21E,24,1,-119.63802715700,36.52560668890,M,16S,M16S21E24,M16S21E,10M16S21E24,10M16S21E
2564835.20041000005,6406.08671616000,4678.00000000000,91106.00000000000,10,M16S,21E,23,1,-119.65603977400,36.52561933910,M,16S,M16S21E23,M16S21E,10M16S21E23,10M16S21E
2582776.13563999999,6428.45530512000,4679.00000000000,91108.00000000000,10,M16S,21E,22,1,-119.67400648400,36.52563674810,M,16S,M16S21E22,M16S21E,10M16S21E22,10M16S21E
2599009.62307999982,6449.00114483000,4680.00000000000,91110.00000000000,10,M16S,21E,21,1,-119.69203149400,36.52564526590,M,16S,M16S21E21,M16S21E,10M16S21E21,10M16S21E
2556840.17835000018,6396.08746596000,4681.00000000000,91111.00000000000,10,M16S,21E,20,1,-119.70991443200,36.52566455900,M,16S,M16S21E20,M16S21E,10M16S21E20,10M16S21E
2654887.28880999982,6517.61566853000,4682.00000000000,91113.00000000000,10,M16S,21E,19,1,-119.72798714500,36.52569790860,M,16S,M16S21E19,M16S21E,10M16S21E19,10M16S21E
2608959.30286000017,6460.82535152000,4683.00000000000,91114.00000000000,10,M16S,20E,24,1,-119.74624616700,36.52572339260,M,16S,M16S20E24,M16S20E,10M16S20E24,10M16S20E
2610963.14955000021,6463.39566477000,4684.00000000000,91115.00000000000,10,M16S,20E,23,1,-119.76435666800,36.52575203220,M,16S,M16S20E23,M16S20E,10M16S20E23,10M16S20E
2515734.06846999982,6345.18654744000,4685.00000000000,91117.00000000000,10,M16S,20E,22,1,-119.78214875000,36.52577640160,M,16S,M16S20E22,M16S20E,10M16S20E22,10M16S20E
2631825.99642999982,6489.37888280000,4686.00000000000,91118.00000000000,10,M16S,20E,21,1,-119.80002263200,36.52573986190,M,16S,M16S20E21,M16S20E,10M16S20E21,10M16S20E
2589130.58644999983,6436.34337136000,4687.00000000000,91121.00000000000,10,M16S,13E,19,1,-120.59597352000,36.52441511200,M,16S,M16S13E19,M16S13E,10M16S13E19,10M16S13E
2436583.38728999998,6209.43297334000,4688.00000000000,91122.00000000000,10,M16S,12E,23,1,-120.63131635300,36.52410633640,M,16S,M16S12E23,M16S12E,10M16S12E23,10M16S12E
2581219.33505999995,6428.37386429000,4689.00000000000,91123.00000000000,10,M16S,12E,24,1,-120.61392446700,36.52413967320,M,16S,M16S12E24,M16S12E,10M16S12E24,10M16S12E
2569931.03120000008,6412.31067712000,4690.00000000000,91128.00000000000,10,M16S,20E,20,1,-119.81810260800,36.52563939970,M,16S,M16S20E20,M16S20E,10M16S20E20,10M16S20E
2636605.41551999981,6495.33351256000,4691.00000000000,91133.00000000000,10,M16S,20E,19,1,-119.83621609100,36.52554158910,M,16S,M16S20E19,M16S20E,10M16S20E19,10M16S20E
1173956.24423999991,5214.17088529000,4692.00000000000,91134.00000000000,10,M16S,12E,22,1,-120.64547324600,36.52646645470,M,16S,M16S12E22,M16S12E,10M16S12E22,10M16S12E
2605129.92695999984,6457.14811007000,4693.00000000000,91138.00000000000,10,M16S,19E,24,1,-119.85447086500,36.52543908350,M,16S,M16S19E24,M16S19E,10M16S19E24,10M16S19E
2595426.30335999979,6444.30048981000,4694.00000000000,91139.00000000000,10,M16S,13E,22,1,-120.54215549300,36.52414492080,M,16S,M16S13E22,M16S13E,10M16S13E22,10M16S13E
2568388.45165999979,6410.64713469000,4695.00000000000,91146.00000000000,10,M16S,19E,23,1,-119.87249836200,36.52534446490,M,16S,M16S19E23,M16S19E,10M16S19E23,10M16S19E
2562202.48019000003,6402.49992750000,4696.00000000000,91153.00000000000,10,M16S,19E,22,1,-119.89035815900,36.52526811020,M,16S,M16S19E22,M16S19E,10M16S19E22,10M16S19E
2633569.26177999983,6491.63353270000,4697.00000000000,91156.00000000000,10,M16S,13E,23,1,-120.52407419200,36.52403578920,M,16S,M16S13E23,M16S13E,10M16S13E23,10M16S13E
2588111.44162000017,6435.16461387000,4698.00000000000,91163.00000000000,10,M16S,19E,21,1,-119.90829012500,36.52519440890,M,16S,M16S19E21,M16S19E,10M16S19E21,10M16S19E
2580708.61690999987,6422.45491382000,4699.00000000000,91170.00000000000,10,M16S,13E,24,1,-120.50607083700,36.52394172220,M,16S,M16S13E24,M16S13E,10M16S13E24,10M16S13E
2569643.28444000008,6412.14997438000,4700.00000000000,91173.00000000000,10,M16S,19E,20,1,-119.92626196400,36.52512195200,M,16S,M16S19E20,M16S19E,10M16S19E20,10M16S19E
2592317.39331999980,6434.49132521000,4701.00000000000,91175.00000000000,10,M16S,18E,22,1,-119.99873163500,36.52500274490,M,16S,M16S18E22,M16S18E,10M16S18E22,10M16S18E
2572159.16845999984,6415.59719433000,4702.00000000000,91177.00000000000,10,M16S,18E,21,1,-120.01659996600,36.52503442450,M,16S,M16S18E21,M16S18E,10M16S18E21,10M16S18E
2556025.52428000001,6392.24122707000,4703.00000000000,91178.00000000000,10,M16S,14E,20,1,-120.47035938400,36.52398298520,M,16S,M16S14E20,M16S14E,10M16S14E20,10M16S14E
2630310.15399000002,6506.96618695000,4704.00000000000,91179.00000000000,10,M16S,14E,21,1,-120.45254283000,36.52371366090,M,16S,M16S14E21,M16S14E,10M16S14E21,10M16S14E
2643952.75712000020,6504.89464538000,4705.00000000000,91181.00000000000,10,M16S,19E,19,1,-119.94444204100,36.52504106340,M,16S,M16S19E19,M16S19E,10M16S19E19,10M16S19E
2603338.97738000005,6454.21234145000,4706.00000000000,91182.00000000000,10,M16S,18E,20,1,-120.03445353900,36.52495015850,M,16S,M16S18E20,M16S18E,10M16S18E20,10M16S18E
2621602.62992999982,6478.36925840000,4707.00000000000,91183.00000000000,10,M16S,18E,23,1,-119.98054784400,36.52490682700,M,16S,M16S18E23,M16S18E,10M16S18E23,10M16S18E
2557956.47041000007,6397.80263107000,4708.00000000000,91184.00000000000,10,M16S,18E,24,1,-119.96256347100,36.52498852910,M,16S,M16S18E24,M16S18E,10M16S18E24,10M16S18E
2649780.15059000021,6511.52823312000,4709.00000000000,91186.00000000000,10,M16S,18E,19,1,-120.05253490400,36.52487151010,M,16S,M16S18E19,M16S18E,10M16S18E19,10M16S18E
2516073.51494000014,6345.38917451000,4710.00000000000,91189.00000000000,10,M16S,14E,19,1,-120.48828383700,36.52399190970,M,16S,M16S14E19,M16S14E,10M16S14E19,10M16S14E
2643665.54112999979,6503.95937170000,4711.00000000000,91191.00000000000,10,M16S,17E,24,1,-120.07071884200,36.52479358480,M,16S,M16S17E24,M16S17E,10M16S17E24,10M16S17E
2613071.33349000011,6466.59636199000,4712.00000000000,91193.00000000000,10,M16S,17E,23,1,-120.08873602500,36.52469154330,M,16S,M16S17E23,M16S17E,10M16S17E23,10M16S17E
2655279.64974999987,6519.01313549000,4713.00000000000,91194.00000000000,10,M16S,17E,22,1,-120.10673005400,36.52458779220,M,16S,M16S17E22,M16S17E,10M16S17E22,10M16S17E
2645398.70182000007,6506.18603693000,4714.00000000000,91197.00000000000,10,M16S,17E,21,1,-120.12474341400,36.52451066300,M,16S,M16S17E21,M16S17E,10M16S17E21,10M16S17E
2595063.89147000015,6443.79259149000,4715.00000000000,91198.00000000000,10,M16S,17E,20,1,-120.14268028200,36.52449529980,M,16S,M16S17E20,M16S17E,10M16S17E20,10M16S17E
2608953.92591999983,6461.29496450000,4716.00000000000,91201.00000000000,10,M16S,17E,19,1,-120.16068786600,36.52449682590,M,16S,M16S17E19,M16S17E,10M16S17E19,10M16S17E
2642194.71639999980,6504.39615323000,4717.00000000000,91202.00000000000,10,M16S,16E,24,1,-120.17905144100,36.52439206940,M,16S,M16S16E24,M16S16E,10M16S16E24,10M16S16E
2678666.22531000013,6553.35463892000,4718.00000000000,91203.00000000000,10,M16S,14E,22,1,-120.43413466400,36.52349886010,M,16S,M16S14E22,M16S14E,10M16S14E22,10M16S14E
2575795.51091999980,6428.53344289000,4719.00000000000,91204.00000000000,10,M16S,14E,23,1,-120.41603848800,36.52344113770,M,16S,M16S14E23,M16S14E,10M16S14E23,10M16S14E
2567577.36962000001,6411.58878071000,4720.00000000000,91206.00000000000,10,M16S,16E,23,1,-120.19743358900,36.52414101710,M,16S,M16S16E23,M16S16E,10M16S16E23,10M16S16E
2620137.29069999978,6474.78690870000,4721.00000000000,91210.00000000000,10,M16S,14E,24,1,-120.39811249600,36.52336325060,M,16S,M16S14E24,M16S14E,10M16S14E24,10M16S14E
2540274.16217999998,6377.59406101000,4722.00000000000,91211.00000000000,10,M16S,16E,22,1,-120.21561035500,36.52393435210,M,16S,M16S16E22,M16S16E,10M16S16E22,10M16S16E
2691818.17468000017,6554.29516739000,4723.00000000000,91212.00000000000,10,M16S,15E,19,1,-120.37974430700,36.52332075550,M,16S,M16S15E19,M16S15E,10M16S15E19,10M16S15E
2650486.99332999997,6522.82840938000,4724.00000000000,91214.00000000000,10,M16S,15E,20,1,-120.36129443100,36.52327152330,M,16S,M16S15E20,M16S15E,10M16S15E20,10M16S15E
2577057.89025999978,6423.54267613000,4725.00000000000,91216.00000000000,10,M16S,16E,21,1,-120.23392185100,36.52374267010,M,16S,M16S16E21,M16S16E,10M16S16E21,10M16S16E
2641616.99493000004,6504.06580168000,4726.00000000000,91217.00000000000,10,M16S,16E,20,1,-120.25247113500,36.52364226450,M,16S,M16S16E20,M16S16E,10M16S16E20,10M16S16E
2652627.82245999994,6517.13543547000,4727.00000000000,91218.00000000000,10,M16S,16E,19,1,-120.27091339400,36.52324934550,M,16S,M16S16E19,M16S16E,10M16S16E19,10M16S16E
2558534.87814999977,6398.39630340000,4728.00000000000,91219.00000000000,10,M16S,15E,21,1,-120.34319919100,36.52317852210,M,16S,M16S15E21,M16S15E,10M16S15E21,10M16S15E
2577372.91709000012,6422.13905093000,4729.00000000000,91221.00000000000,10,M16S,15E,23,1,-120.30710825200,36.52311940580,M,16S,M16S15E23,M16S15E,10M16S15E23,10M16S15E
2620852.02573999995,6475.66890029000,4730.00000000000,91222.00000000000,10,M16S,15E,24,1,-120.28910742500,36.52313914100,M,16S,M16S15E24,M16S15E,10M16S15E24,10M16S15E
2582695.89095999999,6428.60725444000,4731.00000000000,91224.00000000000,10,M16S,15E,22,1,-120.32518879600,36.52309863060,M,16S,M16S15E22,M16S15E,10M16S15E22,10M16S15E
9430.76682474000,468.56745869500,4732.00000000000,91404.00000000000,10,M16S,22E,25,1,-119.53843922300,36.51777543780,M,16S,M16S22E25,M16S22E,10M16S22E25,10M16S22E
1487120.42632000009,5592.55314428000,4733.00000000000,91405.00000000000,10,M16S,22E,26,1,-119.55046945100,36.51304126420,M,16S,M16S22E26,M16S22E,10M16S22E26,10M16S22E
2668124.25504999980,6533.84814236000,4734.00000000000,91407.00000000000,10,M16S,22E,27,1,-119.56603515400,36.51090840640,M,16S,M16S22E27,M16S22E,10M16S22E27,10M16S22E
2621392.64300000016,6476.62561095000,4735.00000000000,91408.00000000000,10,M16S,22E,28,1,-119.58413213800,36.51098215160,M,16S,M16S22E28,M16S22E,10M16S22E28,10M16S22E
2618320.75176999997,6472.77786633000,4736.00000000000,91410.00000000000,10,M16S,22E,29,1,-119.60206783200,36.51102455450,M,16S,M16S22E29,M16S22E,10M16S22E29,10M16S22E
2621149.66832000017,6476.23626270000,4737.00000000000,91413.00000000000,10,M16S,22E,30,1,-119.62001123800,36.51109009990,M,16S,M16S22E30,M16S22E,10M16S22E30,10M16S22E
2628992.66513000010,6485.80066186000,4738.00000000000,91414.00000000000,10,M16S,21E,25,1,-119.63800818200,36.51111896100,M,16S,M16S21E25,M16S21E,10M16S21E25,10M16S21E
2616203.22806000011,6469.77851956000,4739.00000000000,91416.00000000000,10,M16S,21E,26,1,-119.65604914200,36.51112253500,M,16S,M16S21E26,M16S21E,10M16S21E26,10M16S21E
